Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (gf/W),App message
6.773329999999958,1355,,,,,12.096526079714263,0.9266908748387856,8296,0,11.089981779158308,,
6.796079999999958,1355,,,,-61.20817824761517,12.096455766813264,0.9266127043151229,8293,0,11.093535678457918,,
6.828380000000005,1355,,,,,12.096377335687588,0.9289253941721366,8297,0,11.118481791787685,,
6.850579999999958,1355,,,,,12.09623610698241,0.9298869161008191,8288,0,11.127690968295468,,
6.8729899999998745,1355,,,,,12.095153820302423,0.9287485099297745,8289,0,11.10839744543548,,
6.89530999999994,1355,,,,,12.095104937336314,0.9303152207519516,8283,0,11.127521563417265,,
6.924449999999953,1355,,,,,12.095048494764853,0.9334796290257588,8291,0,11.159767444525281,,
6.949194999999949,1355,,,,-61.42832157391012,12.094275400750426,0.9338288237677606,8287,0,11.155833712046089,,
6.974704999999958,1355,,,,,12.094484230955667,0.9317987119828508,8285,0,11.126870793904297,,
7.001564999999944,1355,,,,,12.094708109232124,0.9305969690438306,8280,0,11.118129422485556,,
7.023324999999954,1355,,,,,12.094182836416483,0.9291276900342834,8278,0,11.103638516110571,,
7.046150000000023,1355,,,,,12.09401481562984,0.9307105056400192,8280,0,11.118874476336503,,
7.0752750000000235,1355,,,,,12.09372522601367,0.9306013989189426,8274,0,11.12276977482012,,
7.101380000000004,1355,,,,-61.42405613874326,12.09382740666709,0.9286923083987211,8273,0,11.102642075543617,,
7.1251700000000415,1355,,,,,12.093650489826384,0.9298371181236487,8272,0,11.115668137845324,,
7.1516649999999204,1355,,,,,12.09383903950237,0.9297514241678487,8275,0,11.120097283091205,,
7.176334999999963,1355,,,,,12.093649135127976,0.9282639909428617,8264,0,11.09551354420409,,
7.2095899999999675,1355,,,,,12.09253236542966,0.9230423131214813,8262,0,11.042734727433361,,
7.234024999999907,1355,,,,,12.092096659291881,0.9245653867514101,8262,0,11.057035462866956,,
7.256964999999967,1355,,,,-60.91755675472466,12.091550126486409,0.9261670376260485,8262,0,11.07335034328268,,
7.278755000000005,1355,,,,,12.091025698530839,0.9246072015644929,8266,0,11.051055675386495,,
7.3036550000000275,1355,,,,,12.091240590416511,0.92278048488367,8271,0,11.030107674107656,,
7.328634999999893,1355,,,,,12.091732320514629,0.9249499841486742,8267,0,11.061825652999827,,
7.352479999999981,1355,,,,,12.091211205233195,0.9250660410425102,8261,0,11.063859099114506,,
7.374435000000056,1355,,,,,12.090441901092854,0.9229938999672371,8268,0,11.047608444561607,,
7.396669999999926,1355,,,,-60.72502735800563,12.09004265834886,0.9226271045207819,8264,0,11.047402842285983,,
7.429469999999972,1355,,,,,12.09024827310286,0.9234941164184121,8267,0,11.04424754809617,,
7.456964999999967,1355,,,,,12.089316164496921,0.9253897398005092,8272,0,11.065234533039629,,
7.478689999999944,1355,,,,,12.089847505546722,0.9223435573133405,8276,0,11.037024137743277,,
7.500939999999944,1355,,,,,12.08947913870206,0.9225610105991187,8261,0,11.034444294165104,,
7.523354999999982,1355,,,,,12.08881047612753,0.9222261324736518,8264,0,11.032269381913071,,
7.553,1355,,,,-61.545916919996074,12.088409902031678,0.921841491167497,8267,0,11.029771438542397,,
7.576324999999954,1355,,,,,12.088128120343098,0.9224651210071109,8264,0,11.050706745144344,,
7.600284999999916,1355,,,,,12.08751060759668,0.9230943908105422,8272,0,11.040521987954197,,
7.624010000000009,1355,,,,,12.08712952178247,0.9212323731607951,8274,0,11.00848402578273,,
7.649544999999925,1355,,,,,12.086956768754368,0.9208754115074549,8264,0,11.000470690131944,,
7.677705000000074,1355,,,,,12.087387122345117,0.9206849078330088,8264,0,10.995873842968864,,
7.700749999999884,1355,,,,-61.86470045656774,12.087326642332934,0.9210176114284869,8263,0,10.988081170390295,,
7.7259300000000515,1355,,,,,12.084103174847124,0.9291940607585087,8267,0,11.080065624087814,,
7.751114999999991,1355,,,,,12.084166687189045,0.929457727732578,8280,0,11.082075154886908,,
7.776344999999972,1355,,,,,12.084586376789595,0.9279689914235236,8279,0,11.059068606626376,,
7.803439999999944,1355,,,,,12.084612794171425,0.9260826716793629,8271,0,11.044630565666793,,
7.825429999999935,1355,,,,,12.08464422391838,0.9244528941510755,8272,0,11.026197818580524,,
7.8508299999999585,1355,,,,-61.77599076387504,12.084350031605785,0.9288166619313363,8270,0,11.093736760352414,,
7.874859999999986,1355,,,,,12.082885033597588,0.9321548769792036,8277,0,11.13064235190358,,
7.896829999999958,1355,,,,,12.081814487420584,0.9304793468975854,8290,0,11.095914206805137,,
7.930329999999958,1355,,,,,12.083070525823445,0.9264986729922657,8283,0,11.064385855939552,,
7.951675000000047,1355,,,,,12.082994395851209,0.9262637817218666,8276,0,11.056209861294505,,
7.974135000000009,1355,,,,,12.083615973615753,0.9266037217268958,8278,0,11.054852898810402,,
7.996119999999995,1355,,,,-61.74002322936375,12.083538134557065,0.9271572496910188,8271,0,11.064690382296327,,
8.026044999999925,1355,,,,,12.083176738616755,0.927017089614729,7786,0,11.074772021862152,,
8.053239999999874,1355,,,,,12.083026456417794,0.9251370701993081,8178,0,11.048606062272258,,
8.075285000000033,1355,,,,,12.080906026337287,0.9296855991004589,7761,0,11.099898677570856,,
8.098759999999892,1355,,,,,12.079878246630516,0.9336369971535077,8200,0,11.136478708271515,,
8.125909999999916,1355,,,,,12.080705040348736,0.9293370831854029,8277,0,11.072570043802699,,
8.155780000000028,1355,,,,-61.955099624535215,12.078420261871168,0.9319665772142923,8288,0,11.09938322948596,,
8.178704999999958,1355,,,,,12.078603863459392,0.9279648711192393,8295,0,11.050103297854758,,
8.207755000000004,1355,,,,,12.078631673774272,0.9266320346765435,8286,0,11.024645529795404,,
8.229829999999959,1355,,,,,12.07940723042438,0.9268749669819139,8279,0,11.02804192551983,,
8.25455999999994,1355,,,,,12.079570397951212,0.9240525291899774,8267,0,11.002325316428564,,
8.276434999999939,1355,,,,,12.079351316587408,0.925670094693372,8264,0,11.029634604434122,,
8.301914999999921,1355,,,,-62.036266340524854,12.079529517436674,0.9238671363593434,8258,0,11.013470839676689,,
8.324804999999936,1355,,,,,12.079510344899102,0.9230806583894887,8247,0,10.997999153374144,,
9.274341999999992,1355,,,,-61.12430799120363,12.072017084706554,0.9169230884180839,8237,0,10.92838414884539,5.593176454597543,
93.38571699999997,1211,,,,-12.485306202056353,12.330339302367062,0.14003402961580674,3639,0,1.5956921033739149,7.826174301036392,
109.50375199999999,1286,,,,-37.045750942553774,12.221287962488514,0.44343882414672053,6194,0,5.270671011167289,7.028665218183909,
